date,code,close,volumn,return,change,marketcap
2020-03-23,601088,14.78,245462,-0.74,-0.11,3265.88
2020-03-24,601088,15.58,425468,5.41,0.8,3265.88
2020-03-25,601088,15.68,231010,0.64,0.1,3265.88
2020-03-26,601088,15.94,270916,1.66,0.26,3265.88
2020-03-27,601088,16.27,255541,2.07,0.33,3265.88
2020-03-30,601088,16.58,632181,1.91,0.31,3265.88
2020-03-31,601088,16.24,243158,-2.05,-0.34,3230.07
2020-04-01,601088,16,219114,-1.48,-0.24,3230.07
2020-04-02,601088,16.25,169660,1.56,0.25,3230.07
2020-04-03,601088,16.12,123480,-0.8,-0.13,3230.07
2020-04-07,601088,16.14,240227,0.12,0.02,3230.07
2020-04-08,601088,16.14,130991,0,0,3230.07
2020-04-09,601088,16,123237,-0.87,-0.14,3230.07
2020-04-10,601088,15.89,136988,-0.69,-0.11,3160.46
2020-04-13,601088,15.85,103744,-0.25,-0.04,3160.46
2020-04-14,601088,16.17,203728,2.02,0.32,3160.46
2020-04-15,601088,15.93,166599,-1.48,-0.24,3160.46
2020-04-16,601088,16,106675,0.44,0.07,3160.46
2020-04-17,601088,16.03,160630,0.19,0.03,3160.46
2020-04-20,601088,15.92,163885,-0.69,-0.11,3166.43
2020-04-21,601088,15.37,437754,-3.45,-0.55,3166.43
2020-04-22,601088,15.38,148029,0.07,0.01,3166.43
2020-04-23,601088,15.3,129662,-0.52,-0.08,3166.43
2020-04-24,601088,15.16,168142,-0.92,-0.14,3166.43
2020-04-27,601088,15.32,137997,1.06,0.16,3166.43
2020-04-28,601088,15.37,187695,0.33,0.05,3166.43
2020-04-29,601088,15.65,206393,1.82,0.28,3166.43
2020-04-30,601088,15.93,229384,1.79,0.28,3168.42
2020-05-06,601088,15.77,239257,-1,-0.16,3168.42
2020-05-07,601088,15.77,238147,0,0,3168.42
2020-05-08,601088,15.86,214852,0.57,0.09,3168.42
2020-05-11,601088,15.89,190528,0.19,0.03,3168.42
2020-05-12,601088,15.97,220122,0.5,0.08,3168.42
2020-05-13,601088,15.9,154060,-0.44,-0.07,3168.42
2020-05-14,601088,15.87,120983,-0.19,-0.03,3168.42
2020-05-15,601088,16.03,217381,1.01,0.16,3168.42
2020-05-18,601088,16.04,176381,0.06,0.01,3168.42
2020-05-19,601088,16.49,324345,2.81,0.45,3168.42
2020-05-20,601088,16.37,164519,-0.73,-0.12,3255.93
2020-05-21,601088,16.21,142058,-0.98,-0.16,3255.93
2020-05-22,601088,15.91,189011,-1.85,-0.3,3255.93
2020-05-25,601088,16.1,105084,1.19,0.19,3255.93
2020-05-26,601088,16.1,138268,0,0,3255.93
2020-05-27,601088,16.45,204822,2.17,0.35,3255.93
2020-05-28,601088,16.44,167305,-0.06,-0.01,3255.93
2020-05-29,601088,16.38,176414,-0.36,-0.06,3255.93
2020-06-01,601088,16.56,224468,1.1,0.18,3255.93
2020-06-02,601088,16.54,155950,-0.12,-0.02,3255.93
2020-06-03,601088,16.67,232076,0.79,0.13,3255.93
2020-06-04,601088,16.39,250255,-1.68,-0.28,3255.93
2020-06-05,601088,16.38,143624,-0.06,-0.01,3255.93
2020-06-08,601088,16.65,276954,1.65,0.27,3255.93
2020-06-09,601088,16.96,229224,1.86,0.31,3373.28
2020-06-10,601088,16.73,226268,-1.36,-0.23,3373.28
2020-06-11,601088,16.4,392752,-1.97,-0.33,3373.28
2020-06-12,601088,16.28,453200,-0.73,-0.12,3373.28
2020-06-15,601088,14.61,355601,-10.26,-1.67,3373.28
2020-06-16,601088,14.65,219536,0.27,0.04,3373.28
2020-06-17,601088,14.76,186423,0.75,0.11,3373.28
2020-06-18,601088,14.96,323510,1.36,0.2,3373.28
2020-06-19,601088,14.96,238362,0,0,2975.49
2020-06-22,601088,14.78,218358,-1.2,-0.18,2975.49
2020-06-23,601088,14.65,163907,-0.88,-0.13,2975.49
2020-06-24,601088,14.68,166622,0.2,0.03,2975.49
2020-06-29,601088,14.39,244980,-1.98,-0.29,2862.12
2020-06-30,601088,14.36,276000,-0.21,-0.03,2862.12
2020-07-01,601088,14.74,309199,2.65,0.38,2862.12
2020-07-02,601088,15.11,435454,2.51,0.37,2862.12
2020-07-03,601088,15.88,797624,5.1,0.77,2862.12
2020-07-06,601088,16.9,1018304,6.42,1.02,2862.12
2020-07-07,601088,16.94,1064174,0.24,0.04,2862.12
2020-07-08,601088,16.85,734684,-0.53,-0.09,2862.12
2020-07-09,601088,17.04,658879,1.13,0.19,3389.19
2020-07-10,601088,16.46,497480,-3.4,-0.58,3389.19
2020-07-13,601088,16.61,516985,0.91,0.15,3389.19
2020-07-14,601088,16.48,563354,-0.78,-0.13,3389.19
2020-07-15,601088,16.16,424534,-1.94,-0.32,3389.19
2020-07-16,601088,15.71,469463,-2.78,-0.45,3389.19
2020-07-17,601088,15.58,406739,-0.83,-0.13,3389.19
2020-07-20,601088,16.26,431354,4.36,0.68,3389.19
2020-07-21,601088,16.18,249904,-0.49,-0.08,3389.19
2020-07-22,601088,15.98,452598,-1.24,-0.2,3389.19
2020-07-23,601088,15.76,441128,-1.38,-0.22,3389.19
2020-07-24,601088,15.48,469720,-1.78,-0.28,3389.19
2020-07-27,601088,15.54,257464,0.39,0.06,3389.19
2020-07-28,601088,15.59,319504,0.32,0.05,3389.19
2020-07-29,601088,15.66,357087,0.45,0.07,3114.71
2020-07-30,601088,15.45,355356,-1.34,-0.21,3114.71
2020-07-31,601088,15.33,592823,-0.78,-0.12,3114.71
2020-08-03,601088,15.59,460164,1.7,0.26,3114.71
2020-08-04,601088,15.64,521839,0.32,0.05,3114.71
2020-08-05,601088,15.52,335353,-0.77,-0.12,3114.71
2020-08-06,601088,15.46,409090,-0.39,-0.06,3114.71
2020-08-07,601088,15.36,275238,-0.65,-0.1,3114.71
2020-08-10,601088,15.46,330469,0.65,0.1,3114.71
2020-08-11,601088,15.37,332602,-0.58,-0.09,3114.71
2020-08-12,601088,15.55,311119,1.17,0.18,3114.71
2020-08-13,601088,15.53,349536,-0.13,-0.02,3114.71
2020-08-14,601088,15.63,269564,0.64,0.1,3114.71
2020-08-17,601088,16.01,526280,2.43,0.38,3114.71
2020-08-18,601088,16.06,332625,0.31,0.05,3194.27
2020-08-19,601088,16,386692,-0.37,-0.06,3194.27
2020-08-20,601088,15.86,290564,-0.88,-0.14,3194.27
2020-08-21,601088,15.82,238265,-0.25,-0.04,3194.27
2020-08-24,601088,15.93,319679,0.7,0.11,3194.27
2020-08-25,601088,15.8,191671,-0.82,-0.13,3194.27
2020-08-26,601088,15.56,247777,-1.52,-0.24,3194.27
2020-08-27,601088,15.54,258255,-0.13,-0.02,3194.27
2020-08-28,601088,15.85,357837,1.99,0.31,3152.5
2020-08-31,601088,16.16,625480,1.96,0.31,3152.5
2020-09-01,601088,16.15,286628,-0.06,-0.01,3152.5
2020-09-02,601088,15.96,255282,-1.18,-0.19,3152.5
2020-09-03,601088,16.1,316884,0.88,0.14,3152.5
2020-09-04,601088,16.17,576538,0.43,0.07,3152.5
2020-09-07,601088,16.07,460977,-0.62,-0.1,3196.26
2020-09-08,601088,16.49,636769,2.61,0.42,3196.26
2020-09-09,601088,16.26,436980,-1.39,-0.23,3196.26
2020-09-10,601088,16.28,382048,0.12,0.02,3196.26
2020-09-11,601088,15.99,397202,-1.78,-0.29,3196.26
2020-09-14,601088,16.06,230976,0.44,0.07,3196.26
2020-09-15,601088,16.06,170231,0,0,3196.26
2020-09-16,601088,16.25,337326,1.18,0.19,3196.26
2020-09-17,601088,16.15,231132,-0.62,-0.1,3212.17
2020-09-18,601088,16.66,598279,3.16,0.51,3212.17
2020-09-21,601088,16.67,325833,0.06,0.01,3212.17
2020-09-22,601088,16.45,250968,-1.32,-0.22,3212.17
2020-09-23,601088,16.29,193162,-0.97,-0.16,3212.17
2020-09-24,601088,16.11,218305,-1.1,-0.18,3212.17
2020-09-25,601088,16.33,228500,1.37,0.22,3212.17
2020-09-28,601088,16.58,301939,1.53,0.25,3212.17
2020-09-29,601088,16.51,219826,-0.42,-0.07,3212.17
2020-09-30,601088,16.47,253692,-0.24,-0.04,3212.17
2020-10-09,601088,16.58,334766,0.67,0.11,3212.17
2020-10-12,601088,16.74,379710,0.97,0.16,3212.17
2020-10-13,601088,16.79,278037,0.3,0.05,3212.17
2020-10-14,601088,16.66,223155,-0.77,-0.13,3212.17
2020-10-15,601088,16.75,377326,0.54,0.09,3212.17
2020-10-16,601088,17.02,491144,1.61,0.27,3212.17
2020-10-19,601088,16.84,387460,-1.06,-0.18,3212.17
2020-10-20,601088,16.81,256774,-0.18,-0.03,3212.17
2020-10-21,601088,16.75,242297,-0.36,-0.06,3212.17
2020-10-22,601088,16.84,267118,0.54,0.09,3212.17
2020-10-23,601088,16.68,245048,-0.95,-0.16,3212.17
2020-10-26,601088,16.6,225739,-0.48,-0.08,3212.17
2020-10-27,601088,16.73,270503,0.78,0.13,3327.53
2020-10-28,601088,16.6,219988,-0.78,-0.13,3327.53
2020-10-29,601088,16.51,282615,-0.54,-0.09,3327.53
2020-10-30,601088,16.65,452046,0.85,0.14,3327.53
2020-11-02,601088,16.7,390055,0.3,0.05,3327.53
2020-11-03,601088,16.83,319215,0.78,0.13,3327.53
2020-11-04,601088,17.12,472368,1.72,0.29,3327.53
2020-11-05,601088,17.23,407794,0.64,0.11,3327.53
2020-11-06,601088,17.83,735199,3.48,0.6,3546.32
2020-11-09,601088,17.92,612530,0.5,0.09,3546.32
2020-11-10,601088,17.85,469687,-0.39,-0.07,3546.32
2020-11-11,601088,18,488462,0.84,0.15,3546.32
2020-11-12,601088,17.72,311042,-1.56,-0.28,3546.32
2020-11-13,601088,17.48,309030,-1.35,-0.24,3546.32
2020-11-16,601088,17.8,417368,1.83,0.32,3540.35
2020-11-17,601088,17.85,316116,0.28,0.05,3540.35
2020-11-18,601088,17.79,259065,-0.34,-0.06,3540.35
2020-11-19,601088,17.62,283752,-0.96,-0.17,3540.35
2020-11-20,601088,17.73,239495,0.62,0.11,3540.35
2020-11-23,601088,18.38,805493,3.67,0.65,3540.35
2020-11-24,601088,18.4,394906,0.11,0.02,3540.35
2020-11-25,601088,18.42,662996,0.11,0.02,3540.35
2020-11-26,601088,18.96,620184,2.93,0.54,3771.07
2020-11-27,601088,19.3,601280,1.79,0.34,3771.07
2020-11-30,601088,19.62,943355,1.66,0.32,3771.07
2020-12-01,601088,19.74,587971,0.61,0.12,3771.07
2020-12-02,601088,19.99,412134,1.27,0.25,3771.07
2020-12-03,601088,19.07,613649,-4.6,-0.92,3771.07
2020-12-04,601088,18.89,422878,-0.94,-0.18,3771.07
2020-12-07,601088,18.48,503087,-2.17,-0.41,3771.07
2020-12-08,601088,18.4,282943,-0.43,-0.08,3771.07
2020-12-09,601088,18.6,471043,1.09,0.2,3771.07
2020-12-10,601088,18.54,306652,-0.32,-0.06,3771.07
2020-12-11,601088,18.63,384023,0.49,0.09,3771.07
2020-12-14,601088,17.45,837113,-6.33,-1.18,3771.07
2020-12-15,601088,17.66,479271,1.2,0.21,3771.07
2020-12-16,601088,17.74,312665,0.45,0.08,3528.42
2020-12-17,601088,18.13,418906,2.2,0.39,3528.42
2020-12-18,601088,19.07,661011,5.18,0.94,3528.42
2020-12-21,601088,18.8,505523,-1.42,-0.27,3528.42
2020-12-22,601088,17.8,646597,-5.32,-1,3528.42
2020-12-23,601088,17.95,352565,0.84,0.15,3528.42
2020-12-24,601088,18.02,267469,0.39,0.07,3528.42
2020-12-25,601088,18.47,358436,2.5,0.45,3528.42
2020-12-28,601088,18.55,337590,0.43,0.08,3528.42
2020-12-29,601088,18.05,377710,-2.7,-0.5,3528.42
2020-12-30,601088,18.03,282866,-0.11,-0.02,3528.42
2020-12-31,601088,18.01,505891,-0.11,-0.02,3528.42
2021-01-04,601088,17.99,357837,-0.11,-0.02,3528.42
2021-01-05,601088,17.65,497937,-1.89,-0.34,3510.52
2021-01-06,601088,17.95,428082,1.7,0.3,3510.52
2021-01-07,601088,18.26,577429,1.73,0.31,3510.52
2021-01-08,601088,18.63,573641,2.03,0.37,3510.52
2021-01-11,601088,18.06,629564,-3.06,-0.57,3510.52
2021-01-12,601088,18.22,375330,0.89,0.16,3510.52
2021-01-13,601088,18.81,725495,3.24,0.59,3510.52
2021-01-14,601088,18.62,501605,-1.01,-0.19,3510.52
2021-01-15,601088,18.73,512601,0.59,0.11,3725.33
2021-01-18,601088,18.92,496979,1.01,0.19,3725.33
2021-01-19,601088,18.74,671637,-0.95,-0.18,3725.33
2021-01-20,601088,18.81,426121,0.37,0.07,3725.33
2021-01-21,601088,18.9,487884,0.48,0.09,3725.33
2021-01-22,601088,18.66,442720,-1.27,-0.24,3725.33
2021-01-25,601088,18.25,355441,-2.2,-0.41,3629.86
2021-01-26,601088,18.04,298709,-1.15,-0.21,3629.86
2021-01-27,601088,18.1,244962,0.33,0.06,3629.86
2021-01-28,601088,17.76,269449,-1.88,-0.34,3629.86
2021-01-29,601088,17.4,291068,-2.03,-0.36,3629.86
2021-02-01,601088,16.98,359799,-2.41,-0.42,3629.86
2021-02-02,601088,16.86,261601,-0.71,-0.12,3629.86
2021-02-03,601088,16.77,255960,-0.53,-0.09,3629.86
2021-02-04,601088,16.68,358789,-0.54,-0.09,3317.59
2021-02-05,601088,16.35,289790,-1.98,-0.33,3317.59
2021-02-08,601088,16.42,305022,0.43,0.07,3317.59
2021-02-09,601088,16.62,259410,1.22,0.2,3317.59
2021-02-10,601088,16.73,299902,0.66,0.11,3317.59
2021-02-18,601088,17.42,510772,4.12,0.69,3317.59
2021-02-19,601088,18.11,606391,3.96,0.69,3317.59
2021-02-22,601088,18.89,902749,4.31,0.78,3317.59
2021-02-23,601088,18.36,544335,-2.81,-0.53,3317.59
2021-02-24,601088,18.13,349226,-1.25,-0.23,3605.99
2021-02-25,601088,18.52,355541,2.15,0.39,3605.99
2021-02-26,601088,17.75,500440,-4.16,-0.77,3605.99
2021-03-01,601088,17.82,369765,0.39,0.07,3605.99
2021-03-02,601088,17.98,694534,0.9,0.16,3605.99
2021-03-03,601088,18.36,454987,2.11,0.38,3605.99
2021-03-04,601088,18.1,402373,-1.42,-0.26,3605.99
2021-03-05,601088,18.18,423569,0.44,0.08,3605.99
2021-03-08,601088,18.01,298398,-0.94,-0.17,3605.99
2021-03-09,601088,18.12,537395,0.61,0.11,3605.99
2021-03-10,601088,17.97,350840,-0.83,-0.15,3605.99
2021-03-11,601088,18.28,306717,1.73,0.31,3605.99
2021-03-12,601088,18.57,555295,1.59,0.29,3605.99
2021-03-15,601088,19.2,750528,3.39,0.63,3605.99
2021-03-16,601088,19.04,370256,-0.83,-0.16,3782.97
2021-03-17,601088,18.97,386870,-0.37,-0.07,3782.97
2021-03-18,601088,18.92,256780,-0.26,-0.05,3782.97
2021-03-19,601088,18.7,355845,-1.16,-0.22,3782.97
2021-03-22,601088,18.71,342324,0.05,0.01,3782.97
2021-03-23,601088,18.13,396836,-3.1,-0.58,3782.97
2021-03-24,601088,17.78,240485,-1.93,-0.35,3782.97
2021-03-25,601088,18.1,211438,1.8,0.32,3782.97
2021-03-26,601088,18.13,209743,0.17,0.03,3602.16
2021-03-29,601088,19.94,1318853,9.98,1.81,3602.16
2021-03-30,601088,20.39,1158286,2.26,0.45,3602.16
2021-03-31,601088,20.1,513005,-1.42,-0.29,3602.16
2021-04-01,601088,19.88,351751,-1.09,-0.22,3602.16
2021-04-02,601088,19.78,237900,-0.5,-0.1,3602.16
2021-04-06,601088,19.5,278580,-1.42,-0.28,3602.16
2021-04-07,601088,19.52,292902,0.1,0.02,3602.16
2021-04-08,601088,19.52,289613,0,0,3602.16
2021-04-09,601088,19.51,298217,-0.05,-0.01,3602.16
2021-04-12,601088,19.6,322658,0.46,0.09,3602.16
2021-04-13,601088,19.32,315026,-1.43,-0.28,3602.16
2021-04-14,601088,19.53,220069,1.09,0.21,3602.16
2021-04-15,601088,19.77,327207,1.23,0.24,3928.01
2021-04-16,601088,19.82,326475,0.25,0.05,3928.01
2021-04-19,601088,19.85,311787,0.15,0.03,3928.01
2021-04-20,601088,19.89,245964,0.2,0.04,3928.01
2021-04-21,601088,19.69,174090,-1.01,-0.2,3928.01
2021-04-22,601088,19.93,227734,1.22,0.24,3928.01
2021-04-23,601088,19.55,287626,-1.91,-0.38,3928.01
2021-04-26,601088,19.24,455645,-1.59,-0.31,3928.01
2021-04-27,601088,19.1,359434,-0.73,-0.14,3928.01
2021-04-28,601088,19.5,253620,2.09,0.4,3928.01
2021-04-29,601088,19.63,292716,0.67,0.13,3928.01
2021-04-30,601088,19.21,304898,-2.14,-0.42,3928.01
2021-05-06,601088,19.79,469771,3.02,0.58,3928.01
2021-05-07,601088,20.02,585910,1.16,0.23,3928.01
2021-05-10,601088,20.97,763953,4.75,0.95,3928.01
2021-05-11,601088,20.53,631135,-2.1,-0.44,3928.01
2021-05-12,601088,20.89,471126,1.75,0.36,3928.01
2021-05-13,601088,20.19,373507,-3.35,-0.7,3928.01
2021-05-14,601088,19.96,385728,-1.14,-0.23,3928.01
2021-05-17,601088,20.2,318078,1.2,0.24,3928.01
2021-05-18,601088,20.47,252763,1.34,0.27,3928.01
2021-05-19,601088,20.3,181169,-0.83,-0.17,3928.01
2021-05-20,601088,19.61,471325,-3.4,-0.69,3928.01
2021-05-21,601088,19.65,185282,0.2,0.04,3928.01
2021-05-24,601088,19.58,185180,-0.36,-0.07,3928.01
2021-05-25,601088,19.76,359419,0.92,0.18,3926.02
2021-05-26,601088,19.83,179613,0.35,0.07,3926.02
2021-05-27,601088,19.98,296682,0.76,0.15,3926.02
2021-05-28,601088,19.93,240689,-0.25,-0.05,3926.02
2021-05-31,601088,19.98,159795,0.25,0.05,3926.02
2021-06-01,601088,20.07,250439,0.45,0.09,3926.02
2021-06-02,601088,20.16,313933,0.45,0.09,3926.02
2021-06-03,601088,20.45,505957,1.44,0.29,3926.02
2021-06-04,601088,20.28,284693,-0.83,-0.17,4029.34
2021-06-07,601088,20.3,217101,0.1,0.02,4029.34
2021-06-08,601088,20.21,195089,-0.44,-0.09,4029.34
2021-06-09,601088,20.54,339807,1.63,0.33,4029.34
2021-06-10,601088,20.43,272408,-0.54,-0.11,4029.34
2021-06-11,601088,20.58,239894,0.73,0.15,4029.34
2021-06-15,601088,20.3,274721,-1.36,-0.28,4029.34
2021-06-16,601088,20.47,262395,0.84,0.17,4029.34
2021-06-17,601088,20.32,229638,-0.73,-0.15,4029.34
2021-06-18,601088,19.84,400671,-2.36,-0.48,4029.34
2021-06-21,601088,19.46,288269,-1.92,-0.38,4029.34
2021-06-22,601088,19.42,286712,-0.21,-0.04,4029.34
2021-06-23,601088,19.87,325194,2.32,0.45,4029.34
2021-06-24,601088,19.97,333896,0.5,0.1,3967.74
2021-06-25,601088,20.32,305060,1.75,0.35,3967.74
2021-06-28,601088,19.65,335066,-3.3,-0.67,3967.74
2021-06-29,601088,19.45,263082,-1.02,-0.2,3967.74
2021-06-30,601088,19.52,131074,0.36,0.07,3967.74
2021-07-01,601088,19.42,180213,-0.51,-0.1,3967.74
2021-07-02,601088,19.28,212687,-0.72,-0.14,3967.74
2021-07-05,601088,19.96,322877,3.53,0.68,3967.74
2021-07-06,601088,19.92,192903,-0.2,-0.04,3967.74
2021-07-07,601088,19.9,170517,-0.1,-0.02,3967.74
2021-07-08,601088,19.73,275741,-0.85,-0.17,3967.74
2021-07-09,601088,19.98,395282,1.27,0.25,3967.74
2021-07-12,601088,17.62,521014,-11.81,-2.36,3967.74
2021-07-13,601088,17.78,227624,0.91,0.16,3967.74
2021-07-14,601088,17.91,252739,0.73,0.13,3558.45
2021-07-15,601088,17.91,181771,0,0,3558.45
2021-07-16,601088,18.08,253629,0.95,0.17,3558.45
2021-07-19,601088,18.2,276305,0.66,0.12,3558.45
2021-07-20,601088,17.9,185760,-1.65,-0.3,3558.45
2021-07-21,601088,17.63,221965,-1.51,-0.27,3558.45
2021-07-22,601088,17.74,146221,0.62,0.11,3558.45
2021-07-23,601088,17.77,223822,0.17,0.03,3558.45
2021-07-26,601088,17.27,295358,-2.81,-0.5,3558.45
2021-07-27,601088,17.03,295159,-1.39,-0.24,3558.45
2021-07-28,601088,16.88,244989,-0.88,-0.15,3558.45
2021-07-29,601088,16.88,249787,0,0,3558.45
2021-07-30,601088,17,264605,0.71,0.12,3558.45
2021-08-02,601088,17.24,354968,1.41,0.24,3558.45
2021-08-03,601088,17.26,310872,0.12,0.02,3429.31
2021-08-04,601088,17.35,233550,0.52,0.09,3429.31
2021-08-05,601088,17.43,300208,0.46,0.08,3429.31
2021-08-06,601088,17.52,296511,0.52,0.09,3429.31
2021-08-09,601088,17.58,273858,0.34,0.06,3429.31
2021-08-10,601088,17.69,390126,0.63,0.11,3429.31
2021-08-11,601088,17.91,352946,1.24,0.22,3429.31
2021-08-12,601088,17.89,404581,-0.11,-0.02,3429.31
2021-08-13,601088,17.96,246340,0.39,0.07,3568.39
2021-08-16,601088,17.93,267231,-0.17,-0.03,3568.39
2021-08-17,601088,17.78,358409,-0.84,-0.15,3568.39
2021-08-18,601088,17.56,385073,-1.24,-0.22,3568.39
2021-08-19,601088,17.39,252678,-0.97,-0.17,3568.39
2021-08-20,601088,17.26,308147,-0.75,-0.13,3568.39
2021-08-23,601088,17.68,317903,2.43,0.42,3512.75
2021-08-24,601088,17.8,297206,0.68,0.12,3512.75
2021-08-25,601088,18.02,321531,1.24,0.22,3512.75
2021-08-26,601088,18.24,541140,1.22,0.22,3512.75
2021-08-27,601088,18.16,400285,-0.44,-0.08,3512.75
2021-08-30,601088,18.93,810753,4.24,0.77,3512.75
2021-08-31,601088,20,1232334,5.65,1.07,3512.75
2021-09-01,601088,19.53,994450,-2.35,-0.47,3512.75
2021-09-02,601088,20.11,823190,2.97,0.58,3995.56
2021-09-03,601088,19.97,582373,-0.7,-0.14,3995.56
2021-09-06,601088,20.77,737850,4.01,0.8,3995.56
2021-09-07,601088,21.28,745919,2.46,0.51,3995.56
2021-09-08,601088,21.81,869354,2.49,0.53,3995.56
2021-09-09,601088,23.99,1787923,10,2.18,3995.56
2021-09-10,601088,22.4,1360335,-6.63,-1.59,3995.56
2021-09-13,601088,23.95,1068556,6.92,1.55,3995.56
2021-09-14,601088,23.16,779014,-3.3,-0.79,3995.56
2021-09-15,601088,22.87,567244,-1.25,-0.29,3995.56
2021-09-16,601088,23.16,848390,1.27,0.29,3995.56
2021-09-17,601088,21.62,1024263,-6.65,-1.54,3995.56
2021-09-22,601088,23.78,1021748,9.99,2.16,4724.73
2021-09-23,601088,23.43,1069747,-1.47,-0.35,4724.73
2021-09-24,601088,21.9,775209,-6.53,-1.53,4724.73
2021-09-27,601088,21.93,563866,0.14,0.03,4724.73
2021-09-28,601088,22.81,797804,4.01,0.88,4724.73
2021-09-29,601088,22.17,631546,-2.81,-0.64,4724.73
2021-09-30,601088,22.66,651569,2.21,0.49,4724.73
2021-10-08,601088,21.4,997743,-5.56,-1.26,4724.73
2021-10-11,601088,22.42,717701,4.77,1.02,4724.73
2021-10-12,601088,22.24,669752,-0.8,-0.18,4418.76
2021-10-13,601088,21.52,589487,-3.24,-0.72,4418.76
2021-10-14,601088,21.19,375058,-1.53,-0.33,4418.76
2021-10-15,601088,21.96,611178,3.63,0.77,4418.76
2021-10-18,601088,23.59,1050679,7.42,1.63,4418.76
2021-10-19,601088,23.46,658259,-0.55,-0.13,4418.76
2021-10-20,601088,21.97,861796,-6.35,-1.49,4418.76
2021-10-21,601088,23.06,717217,4.96,1.09,4418.76
2021-10-22,601088,21.63,995572,-6.2,-1.43,4297.56
2021-10-25,601088,22.35,657318,3.33,0.72,4297.56
2021-10-26,601088,21.86,483469,-2.19,-0.49,4297.56
2021-10-27,601088,20.98,643267,-4.03,-0.88,4297.56
2021-10-28,601088,20.15,1123682,-3.96,-0.83,4297.56
2021-10-29,601088,19.89,472837,-1.29,-0.26,4297.56
2021-11-01,601088,20.09,388264,1.01,0.2,3991.59
2021-11-02,601088,19.6,534981,-2.44,-0.49,3991.59
2021-11-03,601088,20.1,508356,2.55,0.5,3991.59
2021-11-04,601088,20.14,359300,0.2,0.04,3991.59
2021-11-05,601088,19.5,328368,-3.18,-0.64,3991.59
2021-11-08,601088,19.79,287925,1.49,0.29,3991.59
2021-11-09,601088,19.45,286029,-1.72,-0.34,3991.59
2021-11-10,601088,19.08,537414,-1.9,-0.37,3991.59
2021-11-11,601088,19.23,287001,0.79,0.15,3820.72
2021-11-12,601088,19.12,236398,-0.57,-0.11,3820.72
2021-11-15,601088,19.13,224458,0.05,0.01,3820.72
2021-11-16,601088,18.95,164180,-0.94,-0.18,3820.72
2021-11-17,601088,19.03,228013,0.42,0.08,3820.72
2021-11-18,601088,19.1,243698,0.37,0.07,3820.72
2021-11-19,601088,19.34,235332,1.26,0.24,3820.72
2021-11-22,601088,19.37,230227,0.16,0.03,3820.72
2021-11-23,601088,19.58,330131,1.08,0.21,3820.72
2021-11-24,601088,20.16,356714,2.96,0.58,3820.72
2021-11-25,601088,20.31,289948,0.74,0.15,3820.72
2021-11-26,601088,19.72,197732,-2.9,-0.59,3820.72
2021-11-29,601088,19.57,208421,-0.76,-0.15,3820.72
2021-11-30,601088,19.54,204008,-0.15,-0.03,3820.72
2021-12-01,601088,20.1,266704,2.87,0.56,3993.57
2021-12-02,601088,20.68,490852,2.89,0.58,3993.57
2021-12-03,601088,22.6,973767,9.28,1.92,3993.57
2021-12-06,601088,22.19,616276,-1.81,-0.41,3993.57
2021-12-07,601088,22.08,350762,-0.5,-0.11,3993.57
2021-12-08,601088,21.75,515542,-1.49,-0.33,3993.57
2021-12-09,601088,21.8,361985,0.23,0.05,3993.57
2021-12-10,601088,21.7,304838,-0.46,-0.1,3993.57
2021-12-13,601088,21.8,389947,0.46,0.1,3993.57
2021-12-14,601088,21.24,403163,-2.57,-0.56,3993.57
2021-12-15,601088,21.37,228528,0.61,0.13,3993.57
2021-12-16,601088,22.85,819572,6.93,1.48,3993.57
2021-12-17,601088,22.03,510950,-3.59,-0.82,3993.57
2021-12-20,601088,21.76,312814,-1.23,-0.27,3993.57
2021-12-21,601088,22.2,262338,2.02,0.44,4410.81
2021-12-22,601088,22.11,281397,-0.41,-0.09,4410.81
2021-12-23,601088,22.67,283407,2.53,0.56,4410.81
2021-12-24,601088,22.46,240523,-0.93,-0.21,4410.81
2021-12-27,601088,22.8,284122,1.51,0.34,4410.81
2021-12-28,601088,22.28,340842,-2.28,-0.52,4410.81
2021-12-29,601088,22.28,198245,0,0,4410.81
2021-12-30,601088,21.94,220861,-1.53,-0.34,4410.81
2021-12-31,601088,22.52,396563,2.64,0.58,4474.39
2022-01-04,601088,22.73,509858,0.93,0.21,4474.39
2022-01-05,601088,22.4,347745,-1.45,-0.33,4474.39
2022-01-06,601088,22.22,237672,-0.8,-0.18,4474.39
2022-01-07,601088,22.51,302298,1.31,0.29,4474.39
2022-01-10,601088,22.78,316024,1.2,0.27,4526.05
2022-01-11,601088,22.7,221171,-0.35,-0.08,4526.05
2022-01-12,601088,22.83,269818,0.57,0.13,4526.05
2022-01-13,601088,23.19,394331,1.58,0.36,4526.05
2022-01-14,601088,22.52,275016,-2.89,-0.67,4526.05
2022-01-17,601088,22.39,166869,-0.58,-0.13,4526.05
2022-01-18,601088,23.34,379622,4.24,0.95,4526.05
2022-01-19,601088,23.51,344298,0.73,0.17,4526.05
2022-01-20,601088,23.88,313883,1.57,0.37,4744.6
2022-01-21,601088,24.01,345158,0.54,0.13,4744.6
2022-01-24,601088,24.12,293846,0.46,0.11,4744.6
2022-01-25,601088,23.4,289438,-2.99,-0.72,4744.6
2022-01-26,601088,23.17,312481,-0.98,-0.23,4744.6
2022-01-27,601088,23.48,360126,1.34,0.31,4744.6
